place_id,place_id_original,source_dataset,place_name,description,category_original,sub_category,city,province,price,rating,time_minutes,coordinate,lat,long,category_clean,c1_ticket_price,c2_rating,toilet,parking,food,worship,accessibility,information_center,c4_facility_score,activity_tags,feature_source_note,source_url,user_rating_mean,user_rating_count,user_rating_std,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned
101356,1356,synthetic_38_provinsi,Pantai Gonda Mangrove Park Polman Snorkeling,"Pantai Gonda Mangrove Park Polman Snorkeling di Polewali Mandar (Polman), Sulawesi Barat. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Polewali Mandar (Polman),Sulawesi Barat,15000,4.6,240.0,"{'lat': -3.430057, 'lng': 119.295103}",-3.430057,119.295103,bahari,15000.0,4.6,True,True,True,True,False,True,0.8333,bahari|berenang|fotografi|kuliner|pantai|rekreasi_keluarga|snorkeling,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101357,1357,synthetic_38_provinsi,Pantai Barane Majene Sunset Nelayan,"Pantai Barane Majene Sunset Nelayan di Pasangkayu, Sulawesi Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Pasangkayu,Sulawesi Barat,25000,4.5,180.0,"{'lat': -1.210671, 'lng': 119.349746}",-1.210671,119.349746,bahari,25000.0,4.5,True,True,True,True,True,True,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101358,1358,synthetic_38_provinsi,Pantai Koa-Koa Pasangkayu Pasir Halus,"Pantai Koa-Koa Pasangkayu Pasir Halus di Majene, Sulawesi Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Majene,Sulawesi Barat,15000,4.2,120.0,"{'lat': -3.501955, 'lng': 118.973322}",-3.501955,118.973322,bahari,15000.0,4.2,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101359,1359,synthetic_38_provinsi,Pantai Lombang-Lombang Mamuju,"Pantai Lombang-Lombang Mamuju di Polewali Mandar (Polman), Sulawesi Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Polewali Mandar (Polman),Sulawesi Barat,10000,4.7,120.0,"{'lat': -3.402258, 'lng': 119.298051}",-3.402258,119.298051,bahari,10000.0,4.7,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101360,1360,synthetic_38_provinsi,Pantai Tanjung Buku Polman Hutan Bakau,"Pantai Tanjung Buku Polman Hutan Bakau di Pasangkayu, Sulawesi Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Pasangkayu,Sulawesi Barat,5000,4.7,120.0,"{'lat': -1.178192, 'lng': 119.3755}",-1.178192,119.3755,bahari,5000.0,4.7,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101361,1361,synthetic_38_provinsi,Pantai Babampongi Mamuju Tengah,"Pantai Babampongi Mamuju Tengah di Pasangkayu, Sulawesi Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Pasangkayu,Sulawesi Barat,10000,4.6,120.0,"{'lat': -1.216853, 'lng': 119.370814}",-1.216853,119.370814,bahari,10000.0,4.6,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101362,1362,synthetic_38_provinsi,Pantai Labuang Majene Perahu Sandeq,"Pantai Labuang Majene Perahu Sandeq di Mamuju Tengah Tobadak, Sulawesi Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Mamuju Tengah Tobadak,Sulawesi Barat,15000,4.5,120.0,"{'lat': -2.087973, 'lng': 119.294521}",-2.087973,119.294521,bahari,15000.0,4.5,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101363,1363,synthetic_38_provinsi,Pantai Batu Raja Pasangkayu,"Pantai Batu Raja Pasangkayu di Mamasa, Sulawesi Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Mamasa,Sulawesi Barat,20000,4.2,240.0,"{'lat': -2.991006, 'lng': 119.391951}",-2.991006,119.391951,bahari,20000.0,4.2,True,True,True,True,False,False,0.6667,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,1,1,0,0,0
101364,1364,synthetic_38_provinsi,Pantai Belang-Belang Mamuju,"Pantai Belang-Belang Mamuju di Mamuju Tengah Tobadak, Sulawesi Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Mamuju Tengah Tobadak,Sulawesi Barat,25000,4.4,120.0,"{'lat': -2.129981, 'lng': 119.316107}",-2.129981,119.316107,bahari,25000.0,4.4,True,True,True,True,False,True,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101365,1365,synthetic_38_provinsi,Gunung Gandang Dewata Puncak Tertinggi Sulbar (3.074 mdpl) Sakral,"Gunung Gandang Dewata Puncak Tertinggi Sulbar (3.074 mdpl) Sakral di Pasangkayu, Sulawesi Barat. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Gunung,Pasangkayu,Sulawesi Barat,20000,4.8,180.0,"{'lat': -1.151016, 'lng': 119.354843}",-1.151016,119.354843,alam,20000.0,4.8,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101366,1366,synthetic_38_provinsi,Puncak Bukit Anjoro Mamuju Landmark Mamuju City,"Puncak Bukit Anjoro Mamuju Landmark Mamuju City di Mamuju, Sulawesi Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Mamuju,Sulawesi Barat,35000,4.2,180.0,"{'lat': -2.659002, 'lng': 118.918767}",-2.659002,118.918767,alam,35000.0,4.2,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101367,1367,synthetic_38_provinsi,Puncak Buntu Liarra Mamasa Negeri di Atas Awan Bidadari,"Puncak Buntu Liarra Mamasa Negeri di Atas Awan Bidadari di Mamasa, Sulawesi Barat. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Mamasa,Sulawesi Barat,20000,4.7,240.0,"{'lat': -2.971616, 'lng': 119.365908}",-2.971616,119.365908,alam,20000.0,4.7,True,True,True,False,False,True,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101368,1368,synthetic_38_provinsi,Bukit Buttu Macca Majene,"Bukit Buttu Macca Majene di Mamasa, Sulawesi Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Mamasa,Sulawesi Barat,35000,4.5,360.0,"{'lat': -2.954173, 'lng': 119.34941}",-2.954173,119.34941,alam,35000.0,4.5,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101369,1369,synthetic_38_provinsi,Puncak Mambulilling Mamasa Dingin Sejuk,"Puncak Mambulilling Mamasa Dingin Sejuk di Polewali Mandar (Polman), Sulawesi Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Polewali Mandar (Polman),Sulawesi Barat,20000,4.6,240.0,"{'lat': -3.455677, 'lng': 119.350351}",-3.455677,119.350351,alam,20000.0,4.6,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101370,1370,synthetic_38_provinsi,Puncak Salubarana Mamuju,"Puncak Salubarana Mamuju di Pasangkayu, Sulawesi Barat. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Pasangkayu,Sulawesi Barat,25000,4.9,300.0,"{'lat': -1.21495, 'lng': 119.354431}",-1.21495,119.354431,alam,25000.0,4.9,True,True,True,False,False,True,0.6667,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101371,1371,synthetic_38_provinsi,Bukit Senayan Pasangkayu,"Bukit Senayan Pasangkayu di Mamuju, Sulawesi Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Mamuju,Sulawesi Barat,15000,4.3,300.0,"{'lat': -2.700357, 'lng': 118.907053}",-2.700357,118.907053,alam,15000.0,4.3,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101372,1372,synthetic_38_provinsi,Puncak Rura Mamasa Lembah Hijau,"Puncak Rura Mamasa Lembah Hijau di Majene, Sulawesi Barat. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Majene,Sulawesi Barat,25000,4.3,180.0,"{'lat': -3.517433, 'lng': 118.978693}",-3.517433,118.978693,alam,25000.0,4.3,True,True,True,True,False,True,0.8333,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101373,1373,synthetic_38_provinsi,Bukit Teletubbies Polman,"Bukit Teletubbies Polman di Majene, Sulawesi Barat. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Perbukitan,Majene,Sulawesi Barat,10000,4.6,360.0,"{'lat': -3.549267, 'lng': 119.003908}",-3.549267,119.003908,alam,10000.0,4.6,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101374,1374,synthetic_38_provinsi,Puncak Pass Majene Panorama Selat Makassar,"Puncak Pass Majene Panorama Selat Makassar di Mamasa, Sulawesi Barat. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Mamasa,Sulawesi Barat,50000,4.8,180.0,"{'lat': -2.988744, 'lng': 119.373646}",-2.988744,119.373646,alam,50000.0,4.8,True,True,True,False,False,False,0.5,camping|fotografi|gunung|hiking,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101375,1375,synthetic_38_provinsi,Pulau Karampuang Sumur Tiga Rasa & Terumbu Karang,"Pulau Karampuang Sumur Tiga Rasa & Terumbu Karang di Polewali Mandar (Polman), Sulawesi Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Polewali Mandar (Polman),Sulawesi Barat,20000,4.6,120.0,"{'lat': -3.471221, 'lng': 119.341999}",-3.471221,119.341999,alam,20000.0,4.6,True,True,True,False,True,True,0.8333,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101376,1376,synthetic_38_provinsi,Air Terjun Tamasapi Mamuju Hutan Lindung,"Air Terjun Tamasapi Mamuju Hutan Lindung di Pasangkayu, Sulawesi Barat. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Air Terjun,Pasangkayu,Sulawesi Barat,10000,4.3,180.0,"{'lat': -1.188574, 'lng': 119.360904}",-1.188574,119.360904,alam,10000.0,4.3,True,True,True,True,False,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101377,1377,synthetic_38_provinsi,Liawan Waterfall Air Terjun Bertingkat Mamasa,"Liawan Waterfall Air Terjun Bertingkat Mamasa di Pasangkayu, Sulawesi Barat. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Air Terjun,Pasangkayu,Sulawesi Barat,25000,4.6,120.0,"{'lat': -1.144029, 'lng': 119.369481}",-1.144029,119.369481,alam,25000.0,4.6,True,True,True,True,True,True,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101378,1378,synthetic_38_provinsi,Permandian Air Panas Limbong Lopi Polman,"Permandian Air Panas Limbong Lopi Polman di Polewali Mandar (Polman), Sulawesi Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Polewali Mandar (Polman),Sulawesi Barat,20000,4.6,90.0,"{'lat': -3.454242, 'lng': 119.365917}",-3.454242,119.365917,alam,20000.0,4.6,True,True,True,True,False,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101379,1379,synthetic_38_provinsi,Gua Purba Kalumpang Arkeologi Prasejarah,"Gua Purba Kalumpang Arkeologi Prasejarah di Majene, Sulawesi Barat. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Gua,Majene,Sulawesi Barat,20000,4.7,150.0,"{'lat': -3.527613, 'lng': 118.929788}",-3.527613,118.929788,alam,20000.0,4.7,True,True,True,False,True,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101380,1380,synthetic_38_provinsi,Air Terjun Indo Rannuang Polman,"Air Terjun Indo Rannuang Polman di Mamuju, Sulawesi Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Air Terjun,Mamuju,Sulawesi Barat,20000,4.7,150.0,"{'lat': -2.657075, 'lng': 118.848687}",-2.657075,118.848687,alam,20000.0,4.7,True,True,True,True,False,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101381,1381,synthetic_38_provinsi,Rawa Mangrove Pasangkayu Ekowisata,"Rawa Mangrove Pasangkayu Ekowisata di Mamuju Tengah Tobadak, Sulawesi Barat. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Mamuju Tengah Tobadak,Sulawesi Barat,20000,4.9,120.0,"{'lat': -2.13929, 'lng': 119.26296}",-2.13929,119.26296,alam,20000.0,4.9,True,True,True,False,True,True,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101382,1382,synthetic_38_provinsi,Danau Mampie Surga Burung Air,"Danau Mampie Surga Burung Air di Mamuju, Sulawesi Barat. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Danau,Mamuju,Sulawesi Barat,20000,4.3,180.0,"{'lat': -2.696684, 'lng': 118.896526}",-2.696684,118.896526,alam,20000.0,4.3,True,True,True,False,True,True,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,1,0,0,0,0,1
101383,1383,synthetic_38_provinsi,Perahu Tradisional Sandeq Mandar Tercepat Dunia Tanpa Mesin,"Perahu Tradisional Sandeq Mandar Tercepat Dunia Tanpa Mesin di Pasangkayu, Sulawesi Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Pasangkayu,Sulawesi Barat,10000,4.4,60.0,"{'lat': -1.202537, 'lng': 119.366294}",-1.202537,119.366294,budaya,10000.0,4.4,True,True,True,False,True,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101384,1384,synthetic_38_provinsi,Rumah Adat Boyang Mandar Somba Majene,"Rumah Adat Boyang Mandar Somba Majene di Majene, Sulawesi Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Majene,Sulawesi Barat,20000,4.7,60.0,"{'lat': -3.55856, 'lng': 118.967238}",-3.55856,118.967238,budaya,20000.0,4.7,True,True,True,False,True,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101385,1385,synthetic_38_provinsi,Rumah Tradisional Adat Banua Sibatang Mamasa Tanduk Kerbau,"Rumah Tradisional Adat Banua Sibatang Mamasa Tanduk Kerbau di Mamuju, Sulawesi Barat. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Mamuju,Sulawesi Barat,15000,4.2,120.0,"{'lat': -2.698076, 'lng': 118.868296}",-2.698076,118.868296,budaya,15000.0,4.2,True,True,True,False,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101386,1386,synthetic_38_provinsi,Museum Mandar Majene Peninggalan Kerajaan Balanipa,"Museum Mandar Majene Peninggalan Kerajaan Balanipa di Pasangkayu, Sulawesi Barat. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Museum,Pasangkayu,Sulawesi Barat,15000,4.7,120.0,"{'lat': -1.182417, 'lng': 119.345658}",-1.182417,119.345658,budaya,15000.0,4.7,True,True,False,True,False,True,0.6667,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101387,1387,synthetic_38_provinsi,Makam Raja-Raja Banggae Majene Bukit Karst,"Makam Raja-Raja Banggae Majene Bukit Karst di Mamuju Tengah Tobadak, Sulawesi Barat. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Situs Sejarah,Mamuju Tengah Tobadak,Sulawesi Barat,15000,4.7,90.0,"{'lat': -2.138024, 'lng': 119.308557}",-2.138024,119.308557,budaya,15000.0,4.7,True,True,True,True,False,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101388,1388,synthetic_38_provinsi,Sentra Tenun Sutra Mandar Saqbe Tinambung Polman,"Sentra Tenun Sutra Mandar Saqbe Tinambung Polman di Pasangkayu, Sulawesi Barat. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Pasangkayu,Sulawesi Barat,15000,4.4,120.0,"{'lat': -1.220807, 'lng': 119.356164}",-1.220807,119.356164,budaya,15000.0,4.4,True,True,False,False,False,True,0.5,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101389,1389,synthetic_38_provinsi,Desa Budaya Ballapeu Mamasa Tarian Tradisional,"Desa Budaya Ballapeu Mamasa Tarian Tradisional di Mamuju Tengah Tobadak, Sulawesi Barat. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Desa Adat,Mamuju Tengah Tobadak,Sulawesi Barat,25000,4.7,60.0,"{'lat': -2.082739, 'lng': 119.319363}",-2.082739,119.319363,budaya,25000.0,4.7,True,True,True,False,True,True,0.8333,budaya|edukasi|fotografi|sejarah,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
101390,1390,synthetic_38_provinsi,Taman Kota Surowako Mamuju,"Taman Kota Surowako Mamuju di Majene, Sulawesi Barat. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Majene,Sulawesi Barat,35000,4.3,150.0,"{'lat': -3.542813, 'lng': 119.006526}",-3.542813,119.006526,hiburan,35000.0,4.3,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101391,1391,synthetic_38_provinsi,Waterpark Polewali Mandar Bahari Manding,"Waterpark Polewali Mandar Bahari Manding di Pasangkayu, Sulawesi Barat. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Waterpark,Pasangkayu,Sulawesi Barat,150000,4.8,120.0,"{'lat': -1.18302, 'lng': 119.372655}",-1.18302,119.372655,hiburan,150000.0,4.8,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,1,0,0,0
101392,1392,synthetic_38_provinsi,Anjungan Pantai Manakarra Landmark Raksasa,"Anjungan Pantai Manakarra Landmark Raksasa di Majene, Sulawesi Barat. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Majene,Sulawesi Barat,200000,4.9,180.0,"{'lat': -3.509444, 'lng': 118.975268}",-3.509444,118.975268,hiburan,200000.0,4.9,True,True,True,True,True,True,1.0,edukasi|fotografi|rekreasi_keluarga,C4 dan activity_tags kurasi generator sintetis,Dataset_Wisata_Gabungan_2337.xlsx,,,,0,0,0,0,0,0
